"days","Cat_1","Cat_2","StartTime","total_StartTime","average_duration","std_duration","proportion_StartTime","Activity","Var_1","Var_2"
"Saturday","(25,44]","Male",10,13406.4554645522,10,0,0.0412508909612555,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",11,25763.2479198984,20,0,0.0792720293265837,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",12,64742.0964501016,35.9690485787145,20.2989930773263,0.199207700225291,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",13,9490.13803952198,10,0,0.029200607909427,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",14,15638.5929548654,15,1.77635699542777e-15,0.048119049399323,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",15,40205.7773576923,101.872295797054,6.09368788176374,0.123710860203128,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",16,69140.4297010687,79.1034188835055,23.1313511974892,0.212741118198941,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",17,63644.6508721374,30,0,0.195830923418609,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Male",20,22966.5725482967,10,0,0.0706668203574416,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",10,61610.4490613681,13.4132061874228,11.9512060109862,0.164731182814899,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",11,94334.4823694148,21.9696812327637,26.5754022612117,0.252227196809851,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",14,22149.9652428544,60,0,0.059223557519113,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",15,72478.3657345357,54.189047074897,82.8567255722682,0.193789318173098,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",16,50708.440956728,60.3069222959084,37.0414641326607,0.135581895356434,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",18,60688.1097954066,15,1.77635687960665e-15,0.162265074540195,"Non-essential shopping","CohAge","SEX2"
"Saturday","(25,44]","Female",19,12036.1765289478,10,0,0.0321817747864095,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",9,21619.2400277363,20,0,0.0519786493633205,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",10,9887.87546641209,10,0,0.0237731951334752,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",11,114454.789497901,39.2508969116086,23.9243275377202,0.275181059261637,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",12,33801.2630642115,5,0,0.0812676115625687,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",14,106886.721559107,60.5137585414095,40.1345396356602,0.256985324848972,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",15,96951.0139770412,14.8019946011938,16.7014747299472,0.233097128042696,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Male",16,32324.4867851291,8.35994990558863,4.72337142134351,0.0777170317873308,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",10,35920.5428696374,90,0.0000000000000142108552586349,0.134797723751994,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",12,71011.8222083324,24.3420479214602,12.8810085747581,0.266483500204993,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",13,47674.17657025,40.0187061962252,19.4409820815284,0.17890516039089,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",14,60956.8141706731,146.205928903941,55.8257516063042,0.228750434735925,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",15,44795.300992478,74.5014080013719,14.9917117035612,0.168101707997166,"Non-essential shopping","CohAge","SEX2"
"Saturday","(44,64]","Female",16,6118.7129083544,150,0,0.0229614729190322,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Male",13,29049.1755841923,122.002015618677,66.2259880199539,0.566766741008376,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Male",18,13590.8445669451,10,0,0.265165483283129,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Male",22,8614.17929696154,10,0,0.168067775708495,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",8,17887.3803316731,15,1.77635697581211e-15,0.106594757487084,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",10,38134.5794299176,18.6100078284885,16.330433179474,0.227252183988408,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",11,16990.0417505495,73.8299496363164,33.7604888438852,0.101247323337137,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",12,45938.6719509341,19.4192557296616,28.9215495507056,0.273758454569099,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",13,12306.2883822445,29.8695377046789,24.4679073540245,0.0733358267867038,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",14,5046.73404303297,30,0,0.0300745766816594,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",15,5046.73404303297,30,0,0.0300745766816594,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",17,17070.4510951209,10,0,0.101726499964757,"Non-essential shopping","CohAge","SEX2"
"Saturday","(64,85]","Female",18,9386.43664425824,15,0,0.0559358005034937,"Non-essential shopping","CohAge","SEX2"
"Monday","(14,25]","Male",10,203439.683547008,30,0,1,"Non-essential shopping","CohAge","SEX2"
"Monday","(25,44]","Male",18,29470.4538363077,5,0,1,"Non-essential shopping","CohAge","SEX2"
"Monday","(25,44]","Female",9,48357.4741807747,20,0,0.371689431118714,"Non-essential shopping","CohAge","SEX2"
"Monday","(25,44]","Female",11,19347.5290872527,60,0,0.148710663694109,"Non-essential shopping","CohAge","SEX2"
"Monday","(25,44]","Female",17,27990.5476552418,5,0,0.215143386021065,"Non-essential shopping","CohAge","SEX2"
"Monday","(25,44]","Female",19,34406.2763878489,60,7.10542764127608e-15,0.264456519166112,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Male",9,15453.0688586209,120,0,0.263313048359812,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Male",13,15453.0688586209,180,0,0.263313048359812,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Male",18,27780.9230071648,25,0,0.473373903280377,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Female",12,62452.4511858049,11.4299506056074,10.9272368695009,0.451376403478032,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Female",14,32474.8337579341,30,0,0.234712543493169,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Female",19,26104.8762314863,80,0,0.188673541596485,"Non-essential shopping","CohAge","SEX2"
"Monday","(44,64]","Female",21,17327.8654114203,5,0,0.125237511432314,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Male",7,50691.6116232885,30,3.55271377507089e-15,0.139010399008239,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Male",8,46151.0068668599,20,0,0.126558806748349,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Male",9,29957.1490704533,35,0,0.0821507762739946,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Male",11,80180.044499261,63.0999935883297,43.3980404158278,0.219875826027595,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Male",13,157680.759990464,28.0405085400546,17.9417801699229,0.432404191941822,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Female",13,60437.2371736154,25,20.0000004545629,0.293961932752419,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Female",14,15769.4196646071,10,0,0.0767012077285301,"Non-essential shopping","CohAge","SEX2"
"Monday","(64,85]","Female",16,129388.797674308,10.0387761550533,5.50181153238459,0.629336859519051,"Non-essential shopping","CohAge","SEX2"
"Friday","(14,25]","Male",14,158533.48096189,60,0,1,"Non-essential shopping","CohAge","SEX2"
"Friday","(14,25]","Female",7,189067.854548574,30,0,0.291220861382783,"Non-essential shopping","CohAge","SEX2"
"Friday","(14,25]","Female",12,189067.854548574,74,0,0.291220861382783,"Non-essential shopping","CohAge","SEX2"
"Friday","(14,25]","Female",13,189067.854548574,13,0,0.291220861382783,"Non-essential shopping","CohAge","SEX2"
"Friday","(14,25]","Female",18,82021.4048226648,5,0,0.12633741585165,"Non-essential shopping","CohAge","SEX2"
"Friday","(25,44]","Male",15,33238.868564044,10,0,1,"Non-essential shopping","CohAge","SEX2"
"Friday","(25,44]","Female",9,28297.0613100879,150,0,0.304322558559592,"Non-essential shopping","CohAge","SEX2"
"Friday","(25,44]","Female",17,33148.3550584506,10,0,0.356496107948608,"Non-essential shopping","CohAge","SEX2"
"Friday","(25,44]","Female",19,31538.3619094258,60,0,0.3391813334918,"Non-essential shopping","CohAge","SEX2"
"Friday","(44,64]","Male",11,26078.0557446511,10,0,0.0892995357298848,"Non-essential shopping","CohAge","SEX2"
"Friday","(44,64]","Male",12,26078.0557446511,30,0,0.0892995357298848,"Non-essential shopping","CohAge","SEX2"
"Friday","(44,64]","Male",13,96185.5681678104,27.111158942605,7.03074817532736,0.329369898791724,"Non-essential shopping","CohAge","SEX2"
"Friday","(44,64]","Male",14,143687.338539942,77.1470133601118,83.1039770413036,0.492031029748507,"Non-essential shopping","CohAge","SEX2"
"Friday","(44,64]","Female",19,36456.1986425934,10,0,1,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Male",9,32206.6219502802,15,0,0.230699684813571,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Male",11,54003.6261986648,46.2337028090726,19.0037093131839,0.386834097722362,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Male",12,17975.9751970522,45,7.10542790055922e-15,0.128763948562461,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Male",13,35417.8770077005,10,0,0.253702268901605,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",10,54250.3978417802,37.5,12.5000003165015,0.263514317698908,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",11,27125.1989208901,8,0,0.131757158849454,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",12,21918.4548550989,45,0,0.106466070405617,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",13,21918.4548550989,15,0,0.106466070405617,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",14,57322.0568802775,28.1698248470289,12.4820407843163,0.278434505714745,"Non-essential shopping","CohAge","SEX2"
"Friday","(64,85]","Female",16,23338.1129989863,10,0,0.113361876925658,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(25,44]","Less than $29,999",17,97571.0928398352,30,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(25,44]","$30,000 to $59,999",15,33882.0941196484,5,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(25,44]","$100,000 and over",8,27274.1766594038,45,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$30,000 to $59,999",20,102803.777030409,15,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$60,000 to $99,999",22,13684.2794743654,60,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",11,73773.154487,25,5.00000009309799,0.256909400662191,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",12,73773.154487,35,25.0000004654899,0.256909400662191,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",13,36886.5772435,60,0,0.128454700331096,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",17,102723.419845445,12.5,2.50000003343022,0.357726498344522,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(64,85]","$30,000 to $59,999",10,14993.9561299918,10,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Tuesday","(64,85]","$100,000 and over",9,48759.0032956511,240,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(14,25]","Less than $29,999",15,45963.9490332747,60,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(14,25]","Less than $29,999",17,45963.9490332747,30,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$30,000 to $59,999",8,95762.136721717,40,0,0.430541580213549,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$30,000 to $59,999",15,95762.136721717,35,0,0.430541580213549,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$30,000 to $59,999",18,15449.1157132033,20,0,0.0694584197864508,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$30,000 to $59,999",19,15449.1157132033,30,0,0.0694584197864508,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$100,000 and over",8,24648.3998431786,120,0.0000000000000142108555071563,0.410680427968654,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(25,44]","$100,000 and over",13,35370.0431225522,1,0,0.589319572031346,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","Less than $29,999",17,16528.9886933214,3,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$30,000 to $59,999",9,15066.8076569808,60,0,0.285558836393957,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$30,000 to $59,999",16,37695.7257923242,60,0,0.714441163606043,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$60,000 to $99,999",13,55952.5570509039,30,3.55271376601906e-15,1,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$100,000 and over",14,75858.1940987335,15,1.7763568715662e-15,0.333333333333333,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$100,000 and over",18,75858.1940987335,30,3.5527137431324e-15,0.333333333333333,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(44,64]","$100,000 and over",20,75858.1940987335,60,7.10542748626479e-15,0.333333333333333,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","Less than $29,999",9,32216.9002001071,103,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","Less than $29,999",13,32216.9002001071,300,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","$100,000 and over",10,45290.3625090192,30,0,0.297437466009019,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","$100,000 and over",11,45290.3625090192,30,0,0.297437466009019,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","$100,000 and over",12,45290.3625090192,60,0,0.297437466009019,"Non-essential shopping","CohAge","IncomeNew"
"Thursday","(64,85]","$100,000 and over",17,16397.431690511,30,0,0.107687601972943,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $99,999",13,119474.313634368,90,0,0.359986791203993,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $99,999",16,106205.478515047,40,0,0.320006604398004,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $99,999",17,106205.478515047,5,0,0.320006604398004,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","Less than $29,999",7,57139.3085525302,15,1.77635688210379e-15,1,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$30,000 to $59,999",8,49588.9653351346,90,0,0.357466026016515,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$30,000 to $59,999",10,49588.9653351346,45,0,0.357466026016515,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$30,000 to $59,999",15,39545.6450712857,5,0,0.285067947966971,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$60,000 to $99,999",8,53270.6411078901,15,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 and over",10,22618.7187371731,15,0,0.25440556870088,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 and over",18,22618.7187371731,20,0,0.25440556870088,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 and over",20,43670.6742964588,10,0,0.491188862598239,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$30,000 to $59,999",10,23916.5789122115,5,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$60,000 to $99,999",16,64230.2841075082,15,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$60,000 to $99,999",18,64230.2841075082,60,0,0.5,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",9,53177.449446033,10,0,0.25,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",12,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",16,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",18,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(64,85]","Less than $29,999",12,81835.611900239,90,0,0.597856163155109,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(64,85]","Less than $29,999",16,55046.1615824698,15,0,0.402143836844891,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(64,85]","$30,000 to $59,999",9,38940.9660585522,2,0,1,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(64,85]","$60,000 to $99,999",8,29753.475557783,10,0,0.410657827758997,"Non-essential shopping","CohAge","IncomeNew"
"Wednesday","(64,85]","$60,000 to $99,999",10,42699.7289023654,5,0,0.589342172241003,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $29,999",12,7611.34111973626,260,0,0.566523524911227,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $29,999",16,5823.83109297802,60,0,0.433476475088773,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",10,20163.2730974011,20,0,0.110340014810103,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",11,57733.1232069341,60,7.10542752665825e-15,0.31593450323835,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",12,36753.5654190082,51.7284713313282,9.84948699721217,0.201127512039708,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",13,13608.5049293874,20,0,0.0744701829012821,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",14,9025.57773990385,60,0,0.0493909087418495,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",15,32266.5103225852,40.3714475742137,17.370068804119,0.17657288128103,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",17,13187.0779749918,45,0,0.0721639969876776,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $99,999",11,33176.0987057967,60,7.10542765179482e-15,0.578685458510645,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $99,999",13,11125.876042,30,0,0.194066901470016,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $99,999",15,13028.1313018379,60,0,0.227247640019339,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",9,37003.1516564258,10,0,0.353133469452224,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",12,11125.7658222692,45,0,0.106176909513291,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",13,42355.097725706,60,0,0.404208883279519,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",19,14301.1577043709,40,0,0.136480737754966,"Non-essential shopping","CohAge","IncomeNew"
"Sunday","(44,64]","Less than $29,999",10,19062.3543554588,120,0,0.232044172678177,"Non-essential shopping","CohAge","IncomeNew"
